Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5,GBAHH,GBAHA,GBAH,LBAHH,LBAHA,LBAH,B365AHH,B365AHA,B365AH
E0,22/11/03,Newcastle,Man City,3,0,H,0,0,D,N Barry,17,5,10,1,13,16,4,2,1,2,0,0,1.8,3.4,4,1.85,3.35,4,1.75,3.2,4,1.73,3.2,4.33,1.8,3.25,4,1.75,3.25,4.2,1.8,3.3,3.75,1.71,2,1.8,2,1.85,1.95,-0.5,1.8,2.05,-0.5,1.875,2.025,-0.5
E0,22/11/03,Southampton,Chelsea,0,1,A,0,0,D,D Gallagher,13,8,3,4,7,13,3,3,0,1,0,0,4.5,3.4,1.72,4.5,3.4,1.75,4.2,3.2,1.7,4.33,3.4,1.67,5,3.4,1.62,4.33,3.25,1.73,4.5,3.3,1.66,1.75,1.95,1.85,1.95,1.9,1.9,0.75,1.95,1.9,0.75,1.925,1.975,0.75
E0,23/11/03,Tottenham,Aston Villa,2,1,H,0,0,D,J Winter,10,13,5,6,14,15,3,3,0,1,0,0,1.9,3.25,3.75,2,3.2,3.6,1.9,3.1,3.5,2.1,3.2,3,2,3.2,3.75,2,3.1,3.4,2,3.1,3.3,1.95,1.75,2.05,1.75,2,1.8,-0.5,1.8,2.05,-0.25,2.1,1.8,-0.5
E0,24/11/03,Fulham,Portsmouth,2,0,H,2,0,H,A Wiley,8,12,4,6,9,16,2,11,0,3,0,1,1.83,3.25,4,1.95,3.25,3.7,1.75,3.2,4,1.8,3.25,3.75,1.91,3.25,4,1.91,3.2,3.6,1.83,3.3,3.6,1.85,1.85,1.85,1.95,1.95,1.85,-0.5,1.95,1.9,-0.5,1.95,1.95,-0.5
E0,29/11/03,Aston Villa,Southampton,1,0,H,1,0,H,M Messias,22,7,12,3,13,13,9,4,0,1,0,0,2.25,3.25,2.87,2.27,3.2,2.9,2.2,3,2.9,2.25,3,2.88,2.2,3.2,2.88,2.2,3.2,2.88,2.25,3,2.87,1.95,1.75,2.15,1.66,1.95,1.85,-0.25,1.95,1.9,-0.25,2.025,1.875,-0.25
E0,29/11/03,Blackburn,Tottenham,1,0,H,0,0,D,G Poll,18,9,12,3,10,13,9,6,0,1,0,0,2.1,3.25,3.2,2.18,3.25,3.05,2.2,3,2.9,2.1,3.2,3,2.2,3.2,2.88,2.2,3.2,2.88,2.2,3.2,2.8,1.85,1.85,2.05,1.75,1.9,1.9,-0.25,1.9,1.95,-0.25,1.85,2.05,-0.25
E0,29/11/03,Bolton,Everton,2,0,H,1,0,H,P Durkin,13,7,6,3,11,18,7,7,0,2,0,0,2.25,3.25,2.87,2.3,3.2,2.85,2.2,3,2.9,2.2,3.2,2.8,2.2,3.25,2.8,2.25,3.2,2.8,2.25,3.1,2.8,2,1.71,2.15,1.66,2,1.8,-0.25,2.05,1.8,-0.25,2.025,1.875,-0.25
E0,29/11/03,Charlton,Leeds,0,1,A,0,1,A,M Halsey,13,12,6,6,11,17,3,4,2,1,0,0,1.61,3.4,5.5,1.65,3.5,4.85,1.65,3.3,4.4,1.53,3.5,5.5,1.57,3.4,5.5,1.62,3.4,5,1.61,3.5,4.5,1.71,2,1.8,2,1.9,1.9,-0.75,1.8,2.05,-0.75,1.875,2.025,-0.75
E0,29/11/03,Portsmouth,Leicester,0,2,A,0,1,A,M Dean,12,7,7,3,12,14,11,4,5,1,0,0,1.8,3.4,4,1.85,3.3,3.95,1.75,3.3,3.8,1.73,3.4,4,1.8,3.25,4,1.8,3.25,4,1.8,3.1,4,1.85,1.85,1.9,1.9,1.85,1.95,-0.5,1.9,1.95,-0.5,1.925,1.975,-0.5
E0,29/11/03,Wolves,Newcastle,1,1,D,1,1,D,S Bennett,10,7,4,4,14,14,5,3,2,1,0,0,3.75,3.25,1.9,3.7,3.25,1.92,3.6,3.3,1.8,3,3.2,2.1,4.33,3.4,1.8,3.75,3.25,1.85,3.5,3.2,1.9,1.85,1.85,1.85,1.95,1.9,1.9,0.5,2,1.85,0.5,2,1.9,0.5
E0,30/11/03,Arsenal,Fulham,0,0,D,0,0,D,G Barber,22,7,14,1,13,11,9,0,1,1,0,0,1.33,4.33,8.5,1.35,4.15,8.7,1.4,3.9,6,1.29,4.33,9,1.33,4.5,9,1.33,4,8.5,1.28,4.5,8,1.55,2.25,1.7,2.1,2,1.8,-1.5,1.9,1.95,-1.25,1.85,2.05,-1.25
E0,30/11/03,Chelsea,Man United,1,0,H,1,0,H,A Wiley,12,5,4,3,11,12,2,4,4,1,0,0,2.37,3.25,2.7,2.4,3.15,2.75,2.2,3,2.9,2.25,3.2,2.75,2.38,3.3,2.8,2.38,3,2.75,2.4,2.9,2.75,1.75,1.95,1.95,1.85,1.8,2,0,1.85,2,0,1.8,2.1,0
E0,30/11/03,Liverpool,Birmingham,3,1,H,1,1,D,N Barry,10,7,7,4,24,17,6,4,2,1,0,0,1.57,3.6,5.5,1.58,3.5,5.7,1.55,3.5,4.8,1.57,3.25,5.5,1.62,3.4,5,1.57,3.4,5.5,1.53,3.4,5.5,,,1.9,1.9,1.9,1.9,-1,1.9,1.95,-1,2.05,1.85,-1
E0,30/11/03,Man City,Middlesbrough,0,1,A,0,1,A,M Riley,24,2,14,0,15,12,12,0,0,0,0,0,1.9,3.25,3.75,2,3.25,3.45,2,3.1,3.2,1.91,3.25,3.4,1.91,3.25,3.5,1.91,3.25,3.5,1.9,3.25,3.4,2,1.71,1.95,1.85,2,1.8,-0.5,2,1.85,-0.5,2.1,1.8,-0.5
E0,06/12/03,Birmingham,Blackburn,0,4,A,0,0,D,G Barber,6,11,2,7,23,15,10,7,1,1,1,0,2.2,3.2,3,2.2,3.2,3,2,3.2,3.1,2,3.2,3.2,2.1,3.25,3,2.1,3.25,3,2.1,3.2,3,2,1.71,2.1,1.7,1.9,1.9,-0.25,1.95,1.9,-0.25,2,1.9,-0.25
E0,06/12/03,Fulham,Bolton,2,1,H,0,0,D,A D'Urso,10,10,3,5,15,11,3,2,0,2,0,0,1.8,3.2,4.33,1.9,3.25,3.8,1.8,3.1,3.8,1.727,3.2,4.333,1.83,3.25,3.75,1.85,3.25,3.75,1.83,3.3,3.6,1.9,1.85,1.9,1.9,1.95,1.85,-0.5,2,1.85,-0.5,1.975,1.925,-0.5
E0,06/12/03,Leeds,Chelsea,1,1,D,1,0,H,M Dean,8,19,4,10,14,11,2,8,3,2,0,0,6.5,3.6,1.5,5.5,3.6,1.55,4.6,3.4,1.6,5.5,3.5,1.533,6,3.5,1.5,5.5,3.6,1.53,5.5,3.6,1.5,1.95,1.8,1.95,1.85,2,1.8,0.75,1.85,2,1,2.1,1.8,0.75
E0,06/12/03,Leicester,Arsenal,1,1,D,0,0,D,R Styles,4,8,1,5,13,12,7,5,1,1,0,1,6.5,3.4,1.53,6.25,3.5,1.55,4.6,3.4,1.6,6,3.4,1.5,6.5,3.75,1.44,5.5,3.6,1.53,5.5,3.6,1.5,1.85,1.85,1.7,2.1,1.85,1.95,1,1.95,1.9,1,1.875,2.025,1
E0,06/12/03,Man United,Aston Villa,4,0,H,2,0,H,S Dunn,12,10,8,3,6,11,6,5,0,1,0,0,1.28,4.5,10,1.27,5,10,1.27,4.3,8.5,1.25,4.5,10,1.25,4.5,11,1.25,4.5,11,1.2,5,11,1.65,2.05,1.8,2,1.9,1.9,-1.5,1.9,1.95,-1.5,2,1.9,-1.5
E0,06/12/03,Middlesbrough,Portsmouth,0,0,D,0,0,D,S Bennett,5,6,3,2,17,20,6,5,2,3,0,1,1.72,3.4,4.5,1.75,3.35,4.5,1.7,3.2,4.2,1.667,3.25,4.5,1.67,3.4,4.5,1.72,3.25,4.33,1.72,3.2,4.33,2,1.71,2.1,1.7,1.95,1.85,-0.75,1.9,1.95,-0.75,2.05,1.85,-0.75
E0,06/12/03,Newcastle,Liverpool,1,1,D,0,1,A,G Poll,13,7,6,3,13,13,8,1,1,4,0,0,2.25,3.4,2.75,2.25,3.2,2.9,2.2,3.1,2.8,2.2,3.2,2.8,2.38,3.25,2.88,2.25,3.2,2.8,2.25,3.2,2.75,1.87,1.85,2,1.8,1.8,2,0,1.8,2.05,0,1.775,2.125,0
E0,06/12/03,Tottenham,Wolves,5,2,H,1,1,D,U Rennie,12,16,10,8,14,8,4,5,2,0,0,0,1.66,3.4,5,1.62,3.4,5.5,1.6,3.4,4.6,1.615,3.25,5,1.53,3.5,5.5,1.57,3.4,5.5,1.57,3.5,5,1.9,1.79,2,1.8,1.83,1.97,-0.75,1.8,2.05,-0.75,1.825,2.075,-0.75
E0,07/12/03,Everton,Man City,0,0,D,0,0,D,J Winter,9,15,2,7,11,13,3,5,1,1,0,0,2.3,3.4,2.7,2.32,3.15,2.82,2.2,3.1,2.8,2.1,3.2,3,2.25,3.4,2.9,2.25,3.2,2.8,2.25,3.2,2.75,1.79,1.9,2,1.8,1.95,1.85,-0.25,1.9,1.95,-0.25,2.025,1.875,-0.25
E0,07/12/03,Southampton,Charlton,3,2,H,2,0,H,P Walton,18,20,14,14,12,12,8,9,0,0,0,0,2.25,3.25,2.87,2.2,3.1,3.05,2.2,3.1,2.8,2.2,3.2,2.8,2.25,3.3,3,2.2,3.2,2.87,2.2,3.2,2.8,2,1.71,2.05,1.75,1.9,1.9,-0.25,1.95,1.9,-0.25,2.025,1.875,-0.25
E0,13/12/03,Chelsea,Bolton,1,2,A,1,1,D,M Messias,9,4,5,2,13,11,8,3,2,2,0,0,1.286,4.5,10,1.3,4.5,10,1.3,4.2,8,1.286,4.333,9,1.25,4.75,9.5,1.3,4.33,8.5,1.25,4.5,10,1.71,2,1.75,2.05,1.95,1.85,-1.5,2,1.85,-1.5,1.85,2.05,-1.25
E0,13/12/03,Leicester,Birmingham,0,2,A,0,1,A,M Riley,8,9,5,4,19,16,6,7,2,2,2,0,2.25,3.25,2.875,2.3,3.2,2.85,2.2,3,2.9,2.2,3.2,2.8,2.25,3.25,2.75,2.25,3.2,2.8,2.3,3.1,2.75,1.9,1.79,2.15,1.66,2.01,1.8,-0.25,1.95,1.9,-0.25,2.05,1.85,-0.25
E0,13/12/03,Liverpool,Southampton,1,2,A,0,1,A,P Durkin,18,8,10,4,6,8,9,5,0,0,0,0,1.571,3.4,6,1.55,3.5,6,1.55,3.5,4.8,1.571,3.25,5.5,1.53,3.4,6,1.53,3.4,6,1.53,3.25,6,1.85,1.85,1.95,1.85,1.8,2,-0.75,1.85,2,-0.75,1.8,2.1,-0.75
E0,13/12/03,Man United,Man City,3,1,H,2,0,H,M Halsey,10,12,7,9,8,10,2,5,0,2,0,0,1.4,3.75,8.5,1.4,3.8,8.4,1.4,3.9,6,1.364,3.75,8,1.36,4.33,8.5,1.36,4,7.5,1.36,3.75,8,1.79,1.9,1.8,2,1.9,1.9,-1.25,1.85,2,-1.25,1.95,1.95,-1.25
E0,13/12/03,Middlesbrough,Charlton,0,0,D,0,0,D,H Webb,12,10,6,3,13,11,3,7,1,1,0,0,2.1,3.25,3.2,2.1,3.2,3.3,2.1,3,3.1,2.1,3.2,3,2.1,3.25,3,2.1,3.2,3.1,2,3.2,3.2,2,1.71,2.1,1.7,1.85,1.95,-0.25,2.05,1.8,-0.5,1.85,2.05,-0.25
E0,13/12/03,Newcastle,Tottenham,4,0,H,1,0,H,A Wiley,19,4,11,4,10,12,11,7,2,2,0,0,1.615,3.4,5.5,1.65,3.4,5.25,1.65,3.3,4.4,1.615,3.5,4.5,1.57,3.5,5,1.61,3.4,5,1.57,3.5,5,1.9,1.79,1.85,1.95,1.9,1.9,-0.75,1.85,2,-0.75,1.9,2,-0.75
E0,13/12/03,Portsmouth,Everton,1,2,A,1,2,A,U Rennie,12,9,10,4,13,13,7,10,1,1,0,0,2.2,3.2,3,2.2,3.2,3,2.1,3.1,3,2.2,3.2,2.8,2.2,3.2,2.88,2.2,3.2,2.87,2.1,3.2,3,1.9,1.79,2,1.8,1.95,1.85,-0.25,2,1.85,-0.25,2.05,1.85,-0.25
E0,14/12/03,Arsenal,Blackburn,1,0,H,1,0,H,A D'Urso,11,5,7,1,14,14,5,6,2,4,0,0,1.364,4.333,7.5,1.35,4.2,8.35,1.4,3.9,6,1.333,4,8,1.36,4.33,8.5,1.33,4.33,7.5,1.3,4.2,8.5,1.75,1.95,1.75,2.05,1.95,1.85,-1.25,2,1.85,-1.25,2.1,1.8,-1.25
E0,14/12/03,Aston Villa,Wolves,3,2,H,2,1,H,G Poll,11,8,8,5,12,14,4,6,3,4,0,0,1.727,3.4,4.5,1.75,3.3,4.6,1.8,3.1,3.8,1.727,3.2,4.333,1.67,3.4,4.5,1.66,3.4,4.5,1.72,3.25,4.2,1.95,1.75,2.05,1.75,1.85,1.95,-0.75,1.85,2,-0.75,1.9,2,-0.75
E0,14/12/03,Leeds,Fulham,3,2,H,1,0,H,N Barry,14,10,11,7,17,11,6,5,2,1,0,0,2.5,3.2,2.6,2.26,3.25,2.85,2.4,3.1,2.5,2.5,3.2,2.5,2.38,3.3,2.8,2.37,3.2,2.62,2.5,3.1,2.5,1.95,1.75,1.95,1.85,2,1.8,-0.25,2,1.85,-0.25,2.1,1.8,-0.25
E0,20/12/03,Blackburn,Aston Villa,0,2,A,0,0,D,D Gallagher,12,15,5,7,7,11,9,1,1,0,0,0,1.909,3.3,4,1.87,3.25,3.9,1.75,3.2,4,1.8,3.2,4,1.83,3.25,3.75,1.9,3.2,3.6,1.72,3.25,4.2,1.85,1.85,2.05,1.75,1.9,1.95,-0.5,1.9,1.95,-0.5,1.95,1.95,-0.5
E0,20/12/03,Bolton,Arsenal,1,1,D,0,0,D,G Poll,19,9,13,4,11,13,8,1,2,2,0,0,5,3.6,1.667,4.5,3.5,1.7,4.2,3.2,1.7,4.333,3.4,1.667,5,3.4,1.62,4.5,3.4,1.66,5,3.5,1.57,1.79,1.9,1.85,1.95,1.95,1.9,0.75,2,1.85,0.75,1.975,1.925,0.75
E0,20/12/03,Charlton,Newcastle,0,0,D,0,0,D,S Bennett,18,11,10,5,11,9,7,9,0,0,0,0,2.875,3.3,2.375,2.7,3.25,2.4,2.6,3,2.4,2.4,3.25,2.5,2.62,3.2,2.38,2.6,3.2,2.4,2.75,3.2,2.25,1.79,1.9,1.9,1.9,2.1,1.75,0,1.85,2,0.25,2.05,1.85,0
E0,20/12/03,Everton,Leicester,3,2,H,1,1,D,P Dowd,15,6,8,4,13,18,11,7,2,3,0,0,1.8,3.4,4,1.75,3.35,4.35,1.75,3.1,4.2,1.727,3.2,4.333,1.73,3.25,4.33,1.72,3.25,4.33,1.8,3.1,4,1.85,1.85,2.05,1.75,2.05,1.8,-0.75,2,1.85,-0.75,2.1,1.8,-0.75
E0,20/12/03,Fulham,Chelsea,0,1,A,0,0,D,M Riley,7,11,2,9,11,10,2,8,2,3,0,0,4.5,3.4,1.8,4.3,3.3,1.78,3.6,3.1,1.85,3.75,3.25,1.8,4.33,3.25,1.73,4.33,3.25,1.72,4.5,3.3,1.66,1.71,2,1.95,1.85,2.05,1.8,0.5,2.05,1.8,0.5,2.05,1.85,0.5
E0,21/12/03,Southampton,Portsmouth,3,0,H,1,0,H,J Winter,12,11,7,7,7,21,8,5,0,3,0,0,1.727,3.4,5,1.75,3.35,4.35,1.75,3.1,4.2,1.667,3.25,4.5,1.73,3.4,4.75,1.8,3.25,4,1.72,3.2,4.33,2,1.71,2.1,1.7,2,1.85,-0.75,2,1.85,-0.75,2.075,1.825,-0.75
E0,21/12/03,Tottenham,Man United,1,2,A,0,2,A,R Styles,14,12,8,7,12,8,7,8,2,2,0,0,5.5,3.6,1.615,4.65,3.4,1.7,4.4,3.3,1.65,4.5,3.5,1.615,5.5,3.6,1.62,4.5,3.4,1.66,5,3.3,1.61,1.63,2.1,1.8,2,2,1.85,0.75,2,1.85,0.75,2.025,1.875,0.75
E0,22/12/03,Man City,Leeds,1,1,D,0,1,A,G Barber,19,6,11,4,7,8,8,5,0,3,0,0,1.909,3.3,4,1.9,3.3,3.75,2,3.1,3.2,2,3.4,3,1.91,3.4,3.75,2,3.25,3.25,1.9,3.4,3.25,1.75,1.95,1.9,1.9,2,1.85,-0.5,2.05,1.8,-0.5,2.075,1.825,-0.5
E0,26/12/03,Arsenal,Wolves,3,0,H,2,0,H,P Dowd,15,5,10,1,15,17,14,3,2,5,0,0,1.167,6.5,15,1.15,6,16,1.2,5,10,1.167,5.5,12,1.14,6,15,1.14,6,15,1.12,6,15,1.55,2.36,1.61,2.25,1.75,2.1,-1.75,1.75,2.1,-1.75,1.775,2.125,-1.75
E0,26/12/03,Birmingham,Man City,2,1,H,0,1,A,U Rennie,5,9,3,5,18,14,9,3,2,1,0,0,2.25,3.25,3.1,2.2,3.3,2.95,2.2,3,2.9,2.1,3.2,3,2.1,3.25,3,2.1,3.25,3,2.1,3.3,2.87,1.93,1.79,2.1,1.7,2,1.85,-0.25,2,1.85,-0.25,2.1,1.8,-0.25
E0,26/12/03,Blackburn,Middlesbrough,2,2,D,1,1,D,A Wiley,13,5,10,3,11,10,14,1,2,1,0,0,2.25,3.25,3.1,2.25,3.2,3,2.1,3.1,3,2.1,3.2,3,2.2,3.2,2.88,2.2,3.2,2.87,2.1,3.1,3.1,2.01,1.71,2.05,1.75,1.85,2,-0.25,1.85,2,-0.25,1.85,2.05,-0.25
E0,26/12/03,Charlton,Chelsea,4,2,H,2,1,H,G Poll,8,15,4,8,14,10,8,6,1,1,0,0,5.5,3.4,1.667,4.95,3.4,1.67,4,3.2,1.75,4.5,3.25,1.667,5,3.6,1.67,5,3.4,1.61,5,3.3,1.61,1.84,1.87,2,1.8,1.85,2,0.75,1.9,1.95,0.75,1.85,2.05,0.75
E0,26/12/03,Fulham,Southampton,2,0,H,1,0,H,D Gallagher,14,6,7,2,13,12,11,5,0,2,0,0,2.2,3.25,3.2,2.2,3.2,3.1,2,3.1,3.2,2.1,3.2,3,2.1,3.25,3,2,3.25,3.25,2.1,3.1,3.1,1.96,1.75,2.05,1.75,1.95,1.9,-0.25,1.9,1.95,-0.25,2,1.9,-0.25
E0,26/12/03,Leeds,Aston Villa,0,0,D,0,0,D,S Bennett,6,13,3,4,15,13,7,5,0,2,0,0,2.3,3.25,3,2.25,3.25,2.9,2.1,3,3.1,2.2,3.25,2.75,2.2,3.2,2.88,2.2,3.2,2.87,2.25,3.2,2.75,1.88,1.85,2,1.8,2,1.85,-0.25,1.9,1.95,-0.25,2.05,1.85,-0.25
E0,26/12/03,Leicester,Newcastle,1,1,D,0,0,D,C Foy,6,12,5,6,11,10,6,7,0,0,0,0,3.25,3.4,2.1,3.4,3.3,2,3.2,3.1,2,3.2,3.2,2,3.25,3.25,2,3.25,3.25,2,3.2,3.2,2,1.87,1.85,1.9,1.9,1.8,2.05,0.5,1.75,2.1,0.5,2.075,1.825,0.25
E0,26/12/03,Liverpool,Bolton,3,1,H,1,0,H,J Winter,13,7,8,2,10,18,7,1,0,2,0,0,1.667,3.6,5,1.65,3.45,5.2,1.6,3.4,4.6,1.667,3.25,4.5,1.67,3.4,4.5,1.61,3.4,5,1.61,3.3,5,1.82,1.95,1.9,1.9,1.95,1.9,-0.75,1.95,1.9,-0.75,2,1.9,-0.75
E0,26/12/03,Man United,Everton,3,2,H,2,1,H,M Dean,19,10,11,6,8,10,7,2,0,2,0,0,1.25,5.5,10,1.25,5.25,10,1.22,4.8,9.5,1.222,5,10,1.25,5.5,10,1.22,5,10,1.2,5,11,1.61,2.25,1.75,2.05,1.85,2,-1.5,1.85,2,-1.5,1.85,2.05,-1.5
E0,26/12/03,Portsmouth,Tottenham,2,0,H,0,0,D,S Dunn,10,5,8,3,10,10,3,6,1,1,0,0,2.5,3.25,2.7,2.45,3.25,2.65,2.4,3,2.6,2.4,3.25,2.5,2.5,3.2,2.5,2.4,3.2,2.6,2.37,3.1,2.62,1.87,1.85,2,1.8,1.85,2,0,1.85,2,0,1.95,1.95,0
E0,28/12/03,Aston Villa,Fulham,3,0,H,1,0,H,B Knight,12,9,8,3,17,7,8,3,0,0,0,0,2.2,3.25,3.2,2.2,3.2,3.05,2.1,3,3.1,2,3.2,3.2,2.2,3.25,2.88,2.2,3.1,3,2.2,3.1,2.87,1.91,1.79,2,1.8,1.95,1.9,-0.25,1.95,1.9,-0.25,2.05,1.85,-0.25
E0,28/12/03,Bolton,Leicester,2,2,D,1,1,D,N Barry,15,7,8,6,16,17,3,7,1,2,0,0,1.8,3.4,4.5,1.75,3.3,4.5,1.8,3.1,3.8,1.73,3.2,4.33,1.67,3.2,5,1.73,3.25,4.33,1.72,3.2,4.33,1.9,1.79,2,1.8,2.1,1.75,-0.75,1.8,2.05,-0.5,1.9,2,-0.5
E0,28/12/03,Chelsea,Portsmouth,3,0,H,0,0,D,G Barber,15,7,8,3,8,14,7,1,0,0,0,0,1.25,5.5,11,1.25,5,10,1.22,4.8,9.5,1.22,5,10,1.22,5,10,1.22,5,10,1.28,4.5,8,1.65,2.12,1.75,2.05,1.72,2.15,-1.5,1.9,1.95,-1.75,2.075,1.825,-1.75
E0,28/12/03,Everton,Birmingham,1,0,H,0,0,D,R Styles,16,5,6,2,7,13,5,2,0,0,0,0,2.1,3.25,3.4,2.1,3.25,3.2,1.9,3.1,3.5,1.83,3.2,3.75,2,3.25,3.25,2,3.25,3.25,2.1,3.2,3,1.86,1.85,2.1,1.7,2.05,1.75,-0.5,2,1.85,-0.5,1.85,2.05,-0.25
E0,28/12/03,Man City,Liverpool,2,2,D,1,0,H,M Riley,16,11,8,9,6,14,7,7,1,2,0,0,2.87,3.25,2.37,2.7,3.2,2.4,2.9,3,2.2,2.6,3.2,2.38,2.75,3.2,2.25,2.62,3.2,2.38,2.8,3.2,2.2,1.87,1.85,2,1.8,2.1,1.75,0,1.9,1.95,0.25,1.775,2.125,0.25
E0,28/12/03,Middlesbrough,Man United,0,1,A,0,1,A,M Messias,11,10,2,6,11,15,4,2,3,2,0,1,5,3.6,1.66,5.25,3.3,1.65,4.4,3.3,1.65,4.5,3.25,1.67,5.5,3.4,1.67,5,3.4,1.62,5,3.3,1.61,1.88,1.85,1.95,1.85,1.95,1.9,0.75,1.95,1.9,0.75,1.9,2,0.75
E0,28/12/03,Newcastle,Blackburn,0,1,A,0,0,D,M Halsey,15,11,11,3,6,13,8,8,0,1,0,0,1.61,3.6,5.5,1.65,3.4,5,1.6,3.4,4.6,1.57,3.5,5,1.67,3.6,5,1.62,3.4,5,1.61,3.3,5,1.81,1.9,1.9,1.9,1.95,1.9,-0.75,1.9,1.95,-0.75,1.975,1.925,-0.75
E0,28/12/03,Tottenham,Charlton,0,1,A,0,0,D,P Durkin,18,10,9,8,8,13,11,11,1,0,0,0,2.3,3.25,3,2.2,3.25,3,2.3,3,2.7,2.2,3.2,2.8,2.25,3.2,2.75,2.2,3.2,2.88,2.25,3.2,2.75,1.86,1.85,1.95,1.85,1.95,1.9,-0.25,1.95,1.9,-0.25,2.1,1.8,-0.25
E0,28/12/03,Wolves,Leeds,3,1,H,1,1,D,A D'Urso,11,9,4,4,11,14,6,10,1,4,0,1,2.62,3.25,2.6,2.52,3.25,2.52,2.7,3,2.3,2.6,3.2,2.38,2.62,3.2,2.38,2.5,3.2,2.5,2.5,3.1,2.5,1.87,1.85,1.95,1.85,2.05,1.8,0,2.05,1.8,0,2,1.9,0
E0,29/12/03,Southampton,Arsenal,0,1,A,0,1,A,S Dunn,6,17,3,9,14,10,2,3,1,0,0,0,4.5,3.6,1.72,4.7,3.35,1.72,4,3.2,1.75,4.33,3.2,1.73,4.75,3.4,1.73,4.33,3.25,1.73,4.5,3.3,1.66,1.91,1.8,1.9,1.9,1.85,2,0.75,1.9,1.95,0.75,1.9,2,0.75
E0,06/01/04,Aston Villa,Portsmouth,2,1,H,1,0,H,J Winter,18,11,13,4,17,14,9,6,0,0,0,0,1.66,3.4,5.5,1.7,3.3,4.85,1.7,3.2,4.2,1.57,3.25,5.5,1.62,3.6,5.5,1.62,3.4,5,1.66,3.3,4.5,1.9,1.79,2.05,1.75,1.8,2.05,-0.75,1.85,2,-0.75,1.9,2,-0.75
