Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA
E2,22/09/01,Peterboro,Bristol City,4,1,H,3,0,H,5550,M. Clatenberg,16,13,9,5,0,0,3,6,14,7,1,2,1,1,0,0,10,10,,,,2.6,3,2.2,2.87,3.25,2.2,2.75,3.2,2.3,2.75,3.25,2.25,2.7,3.2,2.3
E2,22/09/01,Port Vale,Northampton,0,1,A,0,0,D,4419,A. Kaye,19,7,4,2,2,0,7,2,8,15,2,2,0,0,0,0,0,0,,,,1.55,3.4,4.3,1.53,3.6,5.5,1.57,3.4,5.5,1.62,3.6,4.5,1.57,3.4,5.5
E2,22/09/01,Reading,Wycombe,2,0,H,2,0,H,13565,C. J. Foy,16,3,12,0,0,0,11,12,10,13,1,7,5,2,0,1,50,45,,,,1.65,3.2,3.8,1.73,3.25,4.33,1.62,3.4,5,1.62,3.6,4.5,1.61,3.4,5
E2,22/09/01,Wigan,QPR,1,2,A,1,1,D,6686,A. N. Butler,9,11,7,8,0,0,1,11,9,11,10,3,2,3,0,0,20,30,,,,1.9,3.1,3,2,3.25,3.25,2,3.4,3.1,2.2,3.25,2.8,,,
E2,25/09/01,Bournemouth,Reading,1,0,H,0,0,D,3691,P. S. Danson,11,6,3,3,0,0,4,6,9,9,6,9,1,1,0,0,10,10,,,,2.9,3,2,3,3.25,2.1,3,3.25,2.1,3,3.25,2.1,3.25,3.25,2
E2,25/09/01,Bristol City,Tranmere,2,0,H,2,0,H,9634,P. Armstrong,15,12,9,3,0,0,9,4,12,18,3,0,2,2,0,0,20,20,,,,1.8,3,3.5,1.83,3.25,3.75,1.83,3.25,3.8,1.8,3.4,3.75,1.8,3.2,4
E2,25/09/01,Cambridge,Wigan,2,2,D,1,1,D,2969,P. E. Alcock,10,12,7,10,1,0,8,11,12,14,1,4,0,0,0,0,0,0,,,,2.5,2.9,2.3,2.62,3.2,2.37,2.5,3.2,2.5,2.38,3.4,2.5,2.62,3.2,2.37
E2,25/09/01,Huddersfield,Chesterfield,0,0,D,0,0,D,9399,S. W. Mathieson,11,2,3,1,1,0,13,3,9,9,5,1,0,1,0,0,0,10,,,,1.55,3.3,4.5,1.61,3.4,5,1.62,3.4,5,1.62,3.6,4.5,1.57,3.4,5.5
E2,25/09/01,Northampton,Blackpool,1,3,A,0,2,A,5103,P. J. Prosser,12,26,8,10,0,3,5,7,10,10,3,2,2,1,0,0,20,10,,,,2.2,3,2.6,2.37,3.2,2.62,2.4,3.2,2.6,2.38,3.2,2.6,2.2,3.25,2.8
E2,25/09/01,Notts County,Peterboro,1,0,H,0,0,D,5633,M. J. Brandwood,16,16,7,6,0,1,6,7,12,13,5,3,1,1,0,0,10,10,,,,1.9,3.1,3,2.1,3.25,3,2,3.25,3.25,1.91,3.4,3.4,1.83,3.3,3.75
E2,25/09/01,Oldham,Bury,4,0,H,2,0,H,5605,M. S. Pike,24,8,11,3,0,1,10,3,5,10,2,4,1,2,0,1,10,45,,,,1.5,3.4,4.7,1.4,4,6.5,1.44,3.75,6.5,1.53,3.5,5.5,1.5,3.5,6
E2,25/09/01,QPR,Cardiff,2,1,H,0,1,A,11667,M. D. Messias,10,3,3,1,0,0,2,6,15,23,1,2,2,2,0,0,20,20,,,,2.1,3,2.8,2.1,3.25,3,2.2,3.25,2.8,2.2,3.25,2.8,,,
E2,25/09/01,Swindon,Brentford,2,0,H,1,0,H,5519,L. E. Cable,12,12,9,3,0,0,6,3,20,19,1,1,1,1,0,0,10,10,,,,2.35,3,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5
E2,25/09/01,Wrexham,Port Vale,1,3,A,0,1,A,3091,G. B. Frankland,10,8,7,4,0,0,4,6,19,16,2,1,2,3,0,0,20,30,,,,2.2,2.9,2.7,2.2,3.25,2.87,2.25,3.25,2.75,2.25,3.25,2.75,2.2,3.25,2.8
E2,25/09/01,Wycombe,Brighton,1,1,D,0,1,A,7097,D. R. Crick,12,5,9,2,0,0,8,3,9,11,2,1,0,1,0,0,0,10,,,,2.3,3,2.5,2.37,3.2,2.62,2.4,3.2,2.6,2.5,3.4,2.38,2.3,3.3,2.62
E2,26/09/01,Stoke,Colchester,3,0,H,1,0,H,9515,R. Pearson,15,7,7,2,0,0,6,4,12,11,1,4,0,4,0,0,0,40,,,,1.65,3.2,3.8,1.67,3.4,4.5,1.67,3.4,4.5,1.67,3.5,4.33,1.66,3.4,4.5
E2,29/09/01,Blackpool,Wigan,3,1,H,1,0,H,5279,B. Curson,11,11,6,5,1,0,4,2,16,15,3,8,0,3,0,0,0,30,,,,2.3,3,2.4,2.37,3.2,2.62,2.2,3.25,2.8,2.25,3.25,2.75,2.25,3.2,2.8
E2,29/09/01,Brentford,Colchester,4,1,H,2,1,H,5179,W. M. Jordan,17,7,9,3,1,0,6,4,9,11,6,4,1,0,1,0,35,0,,,,1.7,3.2,3.6,1.67,3.4,4.5,1.83,3.25,3.75,1.83,3.4,3.6,1.8,3.4,3.75
E2,29/09/01,Cambridge,QPR,2,1,H,1,0,H,4508,R. J. Beeby,11,13,5,7,1,0,9,5,12,11,1,3,1,1,1,0,35,10,,,,2.4,3,2.3,2.75,3.25,2.25,2.75,3.25,2.25,2.6,3.2,2.38,,,
E2,29/09/01,Cardiff,Brighton,1,1,D,0,1,A,12022,M. Warren,8,4,5,1,0,0,9,3,9,11,1,3,3,2,0,0,30,20,,,,2.1,3,2.8,2.2,3.25,2.87,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.25,3
E2,29/09/01,Chesterfield,Tranmere,0,2,A,0,1,A,4790,H. M. Webb,7,12,2,4,1,1,8,6,7,11,3,4,0,1,0,0,0,10,,,,2.3,3,2.4,2.25,3.25,2.75,2.38,3.2,2.62,2.25,3.4,2.62,2.37,3.2,2.62
E2,29/09/01,Huddersfield,Bristol City,1,0,H,0,0,D,10652,F. G. Stretton,12,6,6,1,0,1,9,9,10,10,4,2,1,1,0,0,10,10,,,,2,3,2.9,2,3.25,3.25,2.2,3.2,2.88,2.1,3.4,2.88,2.1,3.25,3
E2,29/09/01,Northampton,Swindon,1,1,D,0,0,D,5104,G. Cain,8,8,5,4,0,0,2,4,3,5,0,0,0,0,0,0,0,0,,,,2.35,3,2.35,2.37,3.2,2.62,2.62,3.2,2.38,2.25,3.4,2.62,2.5,3.2,2.5
E2,29/09/01,Oldham,Notts County,4,1,H,2,0,H,6864,G. Laws,16,12,7,4,1,0,5,5,14,12,4,2,2,2,0,0,20,20,,,,1.9,3.1,3,1.8,3.25,4,2,3.25,3.25,2,3.25,3.25,2.1,3.25,3
E2,29/09/01,Reading,Bury,1,1,D,1,0,H,10035,D. R. Crick,14,9,7,5,0,1,8,11,7,12,4,7,3,1,0,0,30,10,,,,1.3,4,7,1.28,4.5,9,1.3,4.33,8.5,1.33,4.33,7.5,1.33,4,8.5
E2,29/09/01,Stoke,Bournemouth,2,0,H,1,0,H,14803,M. Clattenburg,7,6,4,4,0,0,10,5,13,17,3,3,2,0,0,0,20,0,,,,1.5,3.5,4.5,1.57,3.4,5.5,1.5,3.5,6,1.44,3.75,6.5,1.5,3.5,6
E2,29/09/01,Wrexham,Peterboro,1,2,A,0,0,D,2640,C. H. Webster,4,10,3,3,0,2,5,6,12,13,4,3,2,4,0,0,20,40,,,,2.35,3,2.35,2.75,3.25,2.25,2.4,3.2,2.6,2.38,3.4,2.5,2.37,3.2,2.62
E2,29/09/01,Wycombe,Port Vale,3,1,H,3,0,H,5714,P. Taylor,12,10,10,5,1,1,6,6,10,8,3,2,0,1,0,0,0,10,,,,1.7,3.2,3.6,1.67,3.4,4.5,1.8,3.25,4,1.67,3.5,4.33,1.8,3.4,3.75
E2,02/10/01,Bury,Wycombe,1,1,D,1,1,D,2459,P. J. Joslin,19,7,7,3,2,0,9,3,19,17,1,4,1,1,0,1,10,35,,,,2.6,3,2.2,3,3.25,2.1,2.8,3.25,2.2,2.75,3.25,2.25,,,
E2,04/10/01,Tranmere,Blackpool,4,0,H,3,0,H,10354,P. Rejer,13,11,9,6,0,0,6,5,19,14,5,3,2,2,0,0,20,20,,,,1.7,3.2,3.6,1.73,3.5,4,1.83,3.25,3.75,1.83,3.5,3.5,1.72,3.3,4.33
E2,05/10/01,Bournemouth,Oldham,3,2,H,0,1,A,3312,A. R. Hall,10,10,6,5,0,1,6,3,15,15,3,1,2,3,1,0,45,30,,,,2.35,3,2.35,2.6,3.2,2.37,2.75,3.25,2.25,2.5,3.4,2.38,2.5,3.2,2.5
E2,05/10/01,Brighton,Brentford,1,2,A,0,1,A,6823,B. Curson,13,9,4,5,0,0,4,2,10,15,4,2,2,1,0,0,20,10,,,,1.75,3.2,3.5,1.83,3.25,3.75,1.8,3.25,4,1.8,3.4,3.75,1.72,3.3,4.33
E2,05/10/01,Bristol City,Chesterfield,3,0,H,2,0,H,10718,S. G. Tomlin,14,10,7,1,0,0,5,4,11,13,4,5,1,1,0,0,10,10,,,,1.6,3.3,4,1.61,3.4,5,1.62,3.4,5,1.62,3.6,4.5,1.61,3.4,5
E2,05/10/01,Colchester,Reading,2,0,H,2,0,H,3691,K. D. Hill,11,19,6,6,0,1,2,11,15,10,3,4,2,0,0,0,20,0,,,,2.35,3,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.6,3.2,2.38,2.8,3.25,2.2
E2,05/10/01,Port Vale,Cambridge,5,0,H,1,0,H,4019,R. Pearson,14,3,8,0,0,0,4,9,7,14,6,0,0,2,0,0,0,20,,,,1.9,3,3.1,1.91,3.25,3.5,1.91,3.25,3.5,1.91,3.4,3.4,2,3.25,3.25
E2,06/10/01,Notts County,Wycombe,0,1,A,0,0,D,4483,S. J. Baines,12,16,5,8,0,1,8,8,13,14,1,6,0,0,0,0,0,0,,,,2,3,2.9,2.2,3.25,2.87,1.91,3.25,3.5,1.91,3.4,3.4,1.9,3.25,3.5
E2,07/10/01,Peterboro,Northampton,2,0,H,1,0,H,8101,B. Knight,14,6,8,0,0,0,5,1,18,20,3,2,3,3,0,0,30,30,,,,1.6,3.3,4,1.57,3.6,5,1.57,3.5,5.2,1.62,3.6,4.5,1.57,3.6,5
E2,07/10/01,QPR,Huddersfield,3,2,H,1,1,D,10668,R. J. Harris,11,12,7,4,0,1,2,7,13,16,2,4,1,2,0,0,10,20,,,,2.2,3,2.6,2.2,3.25,2.87,2.25,3.25,2.75,2.25,3.25,2.75,,,
E2,09/10/01,Bournemouth,Wigan,2,0,H,1,0,H,2908,L. E. Cable,13,5,5,2,0,0,9,2,11,23,3,2,2,2,0,0,20,20,,,,2.2,3,2.6,2.25,3.2,2.75,,,,2.2,3.25,2.8,2.3,3.2,2.7
E2,09/10/01,Bristol City,Cardiff,1,1,D,0,1,A,13804,R. J. Harris,4,7,3,4,0,1,7,3,13,19,5,9,1,4,0,0,10,40,,,,1.8,3.2,3.3,1.8,3.25,4,,,,1.73,3.5,4,1.9,3.25,3.5
E2,12/10/01,Cardiff,Wigan,2,2,D,0,1,A,11072,R. J. Beeby,16,11,5,4,1,0,9,4,9,17,1,0,0,4,0,0,0,40,,,,1.9,3,3.1,1.91,3.25,3.5,,,,1.73,3.5,4,1.9,3.25,3.5
E2,13/10/01,Blackpool,Colchester,2,1,H,0,0,D,5546,M. Clattenburg,15,6,7,4,1,0,5,3,10,12,4,3,1,0,0,0,10,0,,,,2,3,2.9,1.83,3.4,3.6,,,,2.1,3.4,2.88,2,3.25,3.25
E2,13/10/01,Brentford,Peterboro,2,1,H,2,0,H,11097,P. Armstrong,13,12,7,4,0,0,5,8,9,12,11,6,0,2,0,0,0,20,,,,1.7,3.3,3.6,1.73,3.25,4.33,,,,1.73,3.5,4,1.72,3.3,4.33
E2,13/10/01,Cambridge,Bury,3,1,H,1,1,D,3252,P. Jones,9,7,5,5,0,0,3,6,16,19,2,1,2,3,0,0,20,30,,,,1.8,3.2,3.3,1.73,3.25,4.33,,,,1.83,3.4,3.6,1.8,3.4,3.75
E2,13/10/01,Chesterfield,Port Vale,1,1,D,0,0,D,4348,R. J. Olivier,6,8,2,3,1,0,7,5,21,14,2,1,4,2,0,0,40,20,,,,2.1,3,2.8,2,3.25,3.25,,,,2.2,3.25,2.8,2.1,3.25,3
E2,13/10/01,Huddersfield,Brighton,1,2,A,0,1,A,10727,U. D. Rennie,14,10,8,7,0,0,5,5,19,16,4,2,2,2,0,0,20,20,,,,1.85,3.1,3.2,1.91,3.25,3.5,,,,1.91,3.25,3.5,1.9,3.25,3.5
E2,13/10/01,Northampton,Tranmere,4,1,H,2,1,H,4636,L. E. Cable,17,15,5,7,3,1,4,6,12,17,2,2,3,2,0,0,30,20,,,,2.6,3,2.2,2.87,3.25,2.2,,,,2.88,3.2,2.2,2.8,3.25,2.2
E2,13/10/01,Oldham,Bristol City,0,1,A,0,1,A,6565,P. J. Joslin,11,11,3,5,0,0,7,4,9,13,5,3,2,2,0,0,20,20,,,,2.1,3,2.8,2.2,3.25,2.87,,,,2.25,3.4,2.62,2.2,3.25,2.8
E2,13/10/01,Reading,Swindon,1,3,A,0,1,A,14389,P. Taylor,9,10,5,5,0,0,4,4,10,12,6,3,1,4,0,0,10,40,,,,1.8,3.2,3.3,1.61,3.4,5,,,,1.67,3.4,4.5,1.61,3.4,5
E2,13/10/01,Stoke,Notts County,1,0,H,0,0,D,13220,B. Curson,16,4,9,0,0,0,9,1,11,28,3,5,3,3,0,0,30,30,,,,1.65,3.3,3.8,1.61,3.6,4.5,,,,1.62,3.6,4.5,1.66,3.4,4.5
E2,13/10/01,Wrexham,QPR,1,0,H,1,0,H,4474,M. Ryan,8,13,3,5,1,0,2,1,7,15,3,9,1,2,1,0,35,20,,,,2.8,3,2.1,3,3.25,2.1,,,,3,3.25,2.1,,,
E2,13/10/01,Wycombe,Bournemouth,1,1,D,0,1,A,6810,M. J. Jones,18,10,10,4,0,0,7,6,6,10,2,2,0,2,0,0,0,20,,,,1.6,3.3,4,1.61,3.6,4.5,,,,1.57,3.6,5,1.66,3.4,4.5
E2,20/10/01,Bournemouth,Brentford,0,2,A,0,1,A,3934,P. J. Prosser,12,11,3,4,1,1,6,3,8,14,7,2,0,3,0,1,0,55,2.45,3.2,2.55,2.2,3,2.6,2.25,3.25,2.75,,,,2.75,3.25,2.25,2.3,3.3,2.62
E2,20/10/01,Brighton,Oldham,3,0,H,3,0,H,6793,L. E. Cable,16,10,8,4,1,0,8,6,11,14,5,3,0,2,0,0,0,20,1.8,3.3,3.9,1.7,3.2,3.7,1.73,3.25,4.33,,,,1.67,3.4,4.5,1.72,3.3,4.33
E2,20/10/01,Bristol City,Wycombe,0,1,A,0,0,D,11452,G. Cain,18,13,9,7,2,0,8,2,7,8,2,1,2,3,0,0,20,30,1.7,3.4,4.3,1.7,3.2,3.7,1.67,3.4,4.5,,,,1.67,3.4,4.5,1.72,3.3,4.33
E2,20/10/01,Bury,Chesterfield,2,1,H,0,1,A,2898,M. G. Cowburn,10,9,4,6,0,0,4,2,18,11,4,9,3,1,0,0,30,10,2.42,3.2,2.57,2.35,3,2.35,2.5,3.2,2.5,,,,2.38,3.4,2.5,2.4,3.2,2.6
E2,20/10/01,Colchester,Cambridge,3,1,H,2,1,H,4684,P. Dowd,16,9,8,4,0,0,4,7,12,13,0,3,0,1,0,0,0,10,1.73,3.25,4.35,1.7,3.2,3.7,1.73,3.25,4.33,,,,1.83,3.25,3.75,1.72,3.3,4.33
E2,20/10/01,Notts County,Reading,3,4,A,1,4,A,5604,R. Pearson,20,15,11,6,0,1,6,1,10,11,8,7,3,4,0,0,30,40,2.37,3.2,2.62,2.3,3,2.4,2.37,3.2,2.62,,,,2.38,3.2,2.6,2.37,3.2,2.62
E2,20/10/01,Peterboro,Blackpool,3,2,H,1,2,A,5502,W. M. Jordan,18,13,7,7,1,0,4,6,17,20,7,4,4,1,0,0,40,10,1.87,3.25,3.65,1.85,3.1,3.2,1.8,3.25,4,,,,2.1,3.25,3,1.9,3.25,3.5
E2,20/10/01,QPR,Northampton,0,1,A,0,1,A,10444,M. Fletcher,8,12,3,4,0,2,9,4,8,18,1,3,1,3,0,0,10,30,1.5,3.6,5.8,1.5,3.5,4.5,1.5,3.6,6,,,,1.44,3.75,6.5,,,
E2,20/10/01,Tranmere,Huddersfield,1,0,H,0,0,D,8632,M.Clattenberg,6,14,4,6,0,0,6,9,12,10,2,3,2,0,0,0,20,0,2.1,3.25,3,2.1,3,2.8,2.25,3.25,2.75,,,,2.1,3.25,3,2,3.25,3.25
E2,20/10/01,Wigan,Wrexham,2,3,A,1,1,D,5979,P. S. Danson,13,10,10,5,0,1,5,4,25,17,3,0,3,3,1,1,55,55,1.75,3.3,4.2,1.6,3.3,4,1.61,3.6,4.5,,,,1.8,3.25,4,1.66,3.6,4.2
E2,21/10/01,Port Vale,Stoke,1,1,D,0,0,D,10344,P. R. Richards,8,7,5,4,0,0,10,5,10,15,6,2,3,4,0,0,30,40,2.57,3.2,2.42,2.4,3,2.3,2.62,3.2,2.37,,,,2.6,3.2,2.38,2.62,3,2.5
E2,21/10/01,Swindon,Cardiff,0,3,A,0,1,A,8373,C. J. Foy,8,11,5,6,0,0,4,6,16,10,4,5,4,1,1,0,65,10,2.05,3.15,3.2,2.1,3,2.8,2.2,3.25,2.87,,,,2.1,3.25,3,2.1,3.25,3
E2,23/10/01,Brentford,Bury,5,1,H,2,0,H,5389,P. Rejer,14,12,6,7,0,0,7,16,16,16,6,5,1,6,0,1,10,85,1.4,3.75,7.45,1.35,3.9,6,1.33,4,9,1.36,4,7.5,1.4,4,6.5,1.36,3.75,8.5
E2,23/10/01,Bristol City,Bournemouth,1,0,H,1,0,H,9972,D. R. Crick,6,6,6,3,0,0,7,6,13,8,4,2,1,0,0,0,10,0,1.55,3.45,5.5,1.6,3.3,4,1.61,3.25,5,1.57,3.4,5.5,1.53,3.5,5.5,1.57,3.4,5.5
E2,23/10/01,Chesterfield,Stoke,1,2,A,0,0,D,5141,C. R. Wilkes,2,10,2,6,0,1,2,10,15,11,7,3,3,3,0,0,30,30,2.75,3.3,2.25,2.6,3,2.2,2.87,3.25,2.2,2.7,3.2,2.3,2.88,3.4,2.1,2.7,3.2,2.3
E2,23/10/01,Colchester,Wycombe,2,2,D,2,2,D,5186,T. A. Parkes,12,12,5,6,0,0,2,7,9,12,3,0,0,2,0,0,0,20,2.2,3.3,2.8,2.3,3,2.4,2.37,3.2,2.6,2.2,3.25,2.8,2.25,3.4,2.62,2.25,3.25,2.75
E2,23/10/01,Northampton,Huddersfield,0,3,A,0,2,A,5926,M. Ryan,12,17,6,10,1,2,4,5,9,10,0,1,0,1,0,0,0,10,2.4,3.2,2.6,2.3,3,2.4,2.37,3.4,2.5,2.38,3.2,2.62,2.38,3.2,2.6,2.37,3.2,2.62
E2,23/10/01,Notts County,Brighton,2,2,D,1,0,H,5092,G. Cain,14,13,9,6,0,0,4,5,13,12,4,2,2,2,0,0,20,20,2.65,3.2,2.35,2.6,3,2.2,2.75,3.4,2.2,2.62,3.2,2.38,2.75,3.25,2.25,2.62,3.2,2.37
E2,23/10/01,Oldham,Reading,0,1,A,0,1,A,4901,R. D. Furnandiz,16,8,8,4,0,0,9,4,9,11,1,5,2,1,0,0,20,10,2.32,3.2,2.7,2.3,3,2.4,2.2,3.25,2.87,2.3,3.2,2.7,2.38,3.2,2.6,2.37,3.2,2.62
E2,23/10/01,Peterboro,QPR,4,1,H,2,1,H,7427,G. Salisbury,16,12,9,5,0,0,9,6,10,10,1,3,2,1,0,1,20,35,2.15,3.3,2.9,2,3,2.9,2,3.25,3.25,2.05,3.25,3.1,2.1,3.4,2.88,,,
E2,23/10/01,Tranmere,Wigan,1,2,A,0,0,D,9030,A. R. Hall,13,13,6,9,1,0,11,3,17,25,2,2,0,2,0,0,0,20,1.65,3.4,4.65,1.7,3.2,3.7,1.73,3.5,4,1.67,3.4,4.5,1.57,3.6,5,1.66,3.4,4.5
E2,23/10/01,Wrexham,Blackpool,1,1,D,1,0,H,5640,R. J. Harris,8,9,4,6,0,1,10,9,14,17,4,4,1,2,0,0,10,20,2.15,3.3,2.9,2.2,3,2.6,2.37,3.4,2.5,2.2,3.25,2.8,2.38,3.2,2.6,2.1,3.25,3
E2,24/10/01,Port Vale,Cardiff,0,2,A,0,2,A,4552,S. W. Dunn,13,11,4,5,0,1,3,7,12,17,1,1,2,1,0,0,20,10,2.3,3.25,2.67,2.3,3,2.4,2.37,3.2,2.6,2.3,3.25,2.7,2.25,3.25,2.75,2.3,3.3,2.62
E2,24/10/01,Swindon,Cambridge,2,0,H,0,0,D,4882,A. R. Leake,11,7,7,4,0,0,13,3,9,11,1,3,1,0,0,0,10,0,1.65,3.4,4.7,1.6,3.3,4,1.67,3.4,4.5,1.57,3.5,5.2,1.62,3.6,4.5,1.61,3.4,5
E2,27/10/01,Blackpool,Chesterfield,1,0,H,0,0,D,5395,G. B. Frankland,10,11,8,7,1,0,8,8,9,9,2,7,2,3,0,0,20,30,1.8,3.3,3.9,1.75,3.2,3.5,1.73,3.25,4.33,1.75,3.4,4,1.67,3.4,4.5,1.8,3.4,3.75
E2,27/10/01,Bournemouth,Notts County,4,2,H,3,2,H,3209,J. J. Ross,16,6,9,3,0,0,7,5,11,24,6,2,1,7,0,1,10,95,2,3.25,3.25,1.9,3.1,3,1.8,3.4,3.75,2,3.25,3.25,2,3.25,3.25,2,3.25,3.25
E2,27/10/01,Brighton,Colchester,1,0,H,1,0,H,6531,M. D. Messias,15,13,7,6,0,0,7,6,12,13,3,3,1,2,0,0,10,20,1.6,3.5,4.85,1.5,3.5,4.5,1.5,3.6,6,1.62,3.4,5,1.57,3.6,5,1.57,3.6,5
E2,27/10/01,Bury,Peterboro,2,0,H,1,0,H,2784,M. S. Pike,10,10,6,1,0,0,5,5,12,12,5,3,0,2,0,0,0,20,2.8,3.2,2.25,2.8,3,2.1,2.75,3.25,2.2,2.8,3.2,2.25,2.75,3.4,2.2,3.25,3.25,2
E2,27/10/01,Cambridge,Northampton,3,3,D,3,1,H,3682,D. Laws,13,11,7,7,1,0,12,9,12,15,3,2,3,2,0,0,30,20,2.05,3.25,3.15,2.1,3,2.8,2.1,3.2,3,2.1,3.25,3,2.1,3.4,2.88,2.1,3.25,3
E2,27/10/01,Cardiff,Tranmere,1,1,D,1,0,H,15070,A. Bates,9,10,5,1,0,0,7,3,8,13,3,3,0,3,0,0,0,30,2,3.25,3.25,1.85,3.1,3.2,1.8,3.4,3.75,1.91,3.25,3.5,2.1,3.25,3,1.9,3.25,3.5
E2,27/10/01,Huddersfield,Wrexham,5,1,H,1,1,D,9888,A. R. Leake,11,7,7,4,0,0,6,4,14,12,5,0,1,2,0,0,10,20,1.65,3.5,4.45,1.6,3.3,4,1.61,3.6,4.5,1.67,3.3,4.75,1.62,3.75,4.33,1.66,3.5,4.33
E2,27/10/01,QPR,Oldham,1,1,D,1,0,H,10556,G. K. Hegley,8,7,4,1,0,0,4,3,18,14,7,11,1,0,0,0,10,0,1.85,3.3,3.7,2,3,2.9,2,3.25,3.25,1.91,3.25,3.5,1.8,3.4,3.75,,,
E2,27/10/01,Reading,Brentford,1,2,A,0,0,D,14680,M. Fletcher,4,15,2,7,0,0,4,6,10,13,1,10,3,4,0,0,30,40,2.25,3.2,2.8,2.2,3,2.6,2.2,3.25,2.87,2.25,3.25,2.75,2.1,3.4,2.88,2.2,3.25,2.8
E2,27/10/01,Stoke,Bristol City,1,0,H,0,0,D,16828,H. M. Webb,13,4,4,0,0,0,12,2,13,13,4,9,1,2,0,1,10,45,2,3.25,3.25,2,3,2.8,1.91,3.4,3.4,2,3.25,3.25,2,3.25,3.25,2,3.25,3.25
E2,27/10/01,Wigan,Port Vale,0,1,A,0,1,A,5634,C. H. Webster,16,8,7,2,0,0,11,5,11,15,2,6,1,0,0,0,10,0,2.1,3.2,3.05,2,3,2.8,1.91,3.4,3.4,2,3.25,3.25,2.2,3.4,2.75,2,3.25,3.25
E2,27/10/01,Wycombe,Swindon,1,1,D,1,1,D,7127,F. G. Stretton,10,9,7,5,0,1,4,6,5,12,0,4,2,3,1,0,45,30,1.85,3.35,3.6,1.9,3.1,3,1.91,3.25,3.5,1.91,3.25,3.5,1.73,3.5,4,1.83,3.3,3.75
E2,03/11/01,Brentford,Blackpool,2,0,H,0,0,D,7605,G. K. Hegley,10,12,5,3,0,1,4,8,9,11,2,6,0,2,0,0,0,20,1.53,3.75,5.1,1.5,3.5,4.5,1.53,3.5,5.5,1.53,3.5,5.5,1.57,3.6,5,1.5,3.75,5.5
E2,03/11/01,Bristol City,Brighton,0,1,A,0,1,A,13955,D. R. Elleray,9,10,7,6,0,0,9,7,12,13,5,7,3,2,1,0,55,20,2.1,3.25,3,2.1,3,2.8,2.1,3.2,3,2.2,3.2,2.88,2.2,3.25,2.8,2.1,3,3.25
E2,03/11/01,Chesterfield,Cambridge,2,0,H,0,0,D,3729,G. Salisbury,12,6,8,2,1,0,13,6,14,12,6,1,0,2,0,0,0,20,1.95,3.25,3.4,2,3,2.9,2.2,3.25,2.87,2,3.25,3.25,2.2,3.25,2.8,1.9,3.25,3.5
E2,03/11/01,Colchester,Bournemouth,1,2,A,1,2,A,4369,M. R. Warren,11,13,3,8,1,1,3,3,9,17,0,0,1,4,0,1,10,65,1.83,3.3,3.75,1.9,3.1,3,2.1,3.2,3,1.75,3.4,4,1.83,3.4,3.6,1.83,3.3,3.75
E2,03/11/01,Northampton,Reading,0,2,A,0,0,D,5162,P. Rejer,11,13,5,6,0,0,5,4,9,11,4,3,1,0,0,0,10,0,2.65,3.3,2.3,2.6,3,2.2,2.75,3.25,2.2,2.75,3.25,2.25,2.62,3.4,2.25,2.75,3.4,2.2
E2,03/11/01,Notts County,QPR,0,2,A,0,0,D,6231,M. S. Pike,14,7,6,3,0,0,1,5,9,8,7,3,0,1,0,0,0,10,2.2,3.25,2.85,2.2,3,2.6,2.4,3.25,2.5,2.25,3.25,2.75,2.25,3.25,2.75,,,
E2,03/11/01,Oldham,Huddersfield,1,1,D,0,1,A,8859,M. L Dean,12,9,4,3,0,0,9,2,17,13,2,8,1,0,0,0,10,0,2.3,3.25,2.7,2.2,3,2.6,2.25,3.25,2.75,2.5,3.2,2.5,2.5,3.2,2.5,2.25,3.25,2.75
